Code,Province,Year-Month,Sales
91000535,Sumatera Barat,2018-05,137
91000535,Sumatera Barat,2018-06,544
91000535,Sumatera Barat,2018-07,772
91000535,Sumatera Barat,2018-08,464
91000535,Sumatera Barat,2018-09,390
91000535,Sumatera Barat,2018-10,328
91000535,Sumatera Barat,2018-11,928
91000535,Sumatera Barat,2018-12,367
91000535,Sumatera Barat,2019-01,930
91000535,Sumatera Barat,2019-02,679
91000535,Sumatera Barat,2019-03,697
91000535,Sumatera Barat,2019-04,237
91000535,Sumatera Barat,2019-05,253
91000535,Sumatera Barat,2019-06,954
91000535,Sumatera Barat,2019-07,898
91000535,Sumatera Barat,2019-08,201
91000535,Sumatera Barat,2019-09,199
91000535,Sumatera Barat,2019-10,707
91000535,Sumatera Barat,2019-11,117
91000535,Sumatera Barat,2019-12,495
91000535,Sumatera Barat,2020-01,620
91000535,Sumatera Barat,2020-02,486
91000535,Sumatera Barat,2020-03,550
91000535,Sumatera Barat,2020-04,779
91000535,Sumatera Barat,2020-05,950
91000535,Sumatera Barat,2020-06,274
91000535,Sumatera Barat,2020-07,914
91000535,Sumatera Barat,2020-08,421
91000535,Sumatera Barat,2020-09,204
91000535,Sumatera Barat,2020-10,668
91000535,Sumatera Barat,2020-11,764
91000535,Sumatera Barat,2020-12,249
91000535,Sumatera Barat,2021-01,633
91000535,Sumatera Barat,2021-02,775
91000535,Sumatera Barat,2021-03,127
91000535,Sumatera Barat,2021-04,886
91000535,Sumatera Barat,2021-05,467
91000535,Sumatera Barat,2021-06,492
91000535,Sumatera Barat,2021-07,932
91000535,Sumatera Barat,2021-08,316
91000535,Sumatera Barat,2021-09,460
91000535,Sumatera Barat,2021-10,262
91000535,Sumatera Barat,2021-11,834
91000535,Sumatera Barat,2021-12,108
91000535,Sumatera Barat,2022-01,390
91000535,Sumatera Barat,2022-02,994
91000535,Sumatera Barat,2022-03,738
91000535,Sumatera Barat,2022-04,632
91000535,Sumatera Barat,2022-05,102
91000535,Sumatera Barat,2022-06,303
91000535,Sumatera Barat,2022-07,903
91000535,Sumatera Barat,2022-08,116
91000535,Sumatera Barat,2022-09,830
91000535,Sumatera Barat,2022-10,107
91000535,Sumatera Barat,2022-11,335
91000535,Sumatera Barat,2022-12,690
91000535,Sumatera Barat,2023-01,721
91000535,Sumatera Barat,2023-02,424
91000535,Sumatera Barat,2023-03,131
91000535,Sumatera Barat,2023-04,689
91000535,Sumatera Barat,2023-05,860
91000535,Sumatera Barat,2023-06,964
91000535,Sumatera Barat,2023-07,643
91000535,Sumatera Barat,2023-08,821
91000535,Sumatera Barat,2023-09,775
91000535,Sumatera Barat,2023-10,763
91000535,Sumatera Barat,2023-11,124
91000535,Sumatera Barat,2023-12,107
91000535,Sumatera Barat,2024-01,640
91000535,Sumatera Barat,2024-02,115
91000535,Sumatera Barat,2024-03,361
91000535,Sumatera Barat,2024-04,278
91000535,Sumatera Barat,2024-05,329
91000535,Sumatera Barat,2024-06,769
91000535,Sumatera Barat,2024-07,277
91000535,Sumatera Barat,2024-08,279
91000535,Sumatera Barat,2024-09,797
91000535,Sumatera Barat,2024-10,361
91000535,Sumatera Barat,2024-11,749
91000535,Sumatera Barat,2024-12,765
91000535,Sumatera Barat,2025-01,973
91000535,Sumatera Barat,2025-02,486
91000535,Sumatera Barat,2025-03,576
91000535,Sumatera Barat,2025-04,505
91000535,Sumatera Barat,2025-05,555
91000535,Riau,2015-01,262
91000535,Riau,2015-02,533
91000535,Riau,2015-03,507
91000535,Riau,2015-04,850
91000535,Riau,2015-05,843
91000535,Riau,2015-06,237
91000535,Riau,2015-07,792
91000535,Riau,2015-08,733
91000535,Riau,2015-09,884
91000535,Riau,2015-10,299
91000535,Riau,2015-11,348
91000535,Riau,2015-12,985
91000535,Riau,2016-01,381
91000535,Riau,2016-02,247
91000535,Riau,2016-03,220
91000535,Riau,2016-04,690
91000535,Riau,2016-05,847
91000535,Riau,2016-06,580
91000535,Riau,2016-07,718
91000535,Riau,2016-08,935
91000535,Riau,2016-09,793
91000535,Riau,2016-10,468
91000535,Riau,2016-11,904
91000535,Riau,2016-12,368
91000535,Riau,2017-01,515
91000535,Riau,2017-02,333
91000535,Riau,2017-03,514
91000535,Riau,2017-04,644
91000535,Riau,2017-05,154
91000535,Riau,2017-06,847
91000535,Riau,2017-07,971
91000535,Riau,2017-08,351
91000535,Riau,2017-09,402
91000535,Riau,2017-10,865
91000535,Riau,2017-11,486
91000535,Riau,2017-12,967
91000535,Riau,2018-01,456
91000535,Riau,2018-02,988
91000535,Riau,2018-03,234
91000535,Riau,2018-04,796
91000535,Riau,2018-05,260
91000535,Riau,2018-06,631
91000535,Riau,2018-07,977
91000535,Riau,2018-08,199
91000535,Riau,2018-09,998
91000535,Riau,2018-10,442
91000535,Riau,2018-11,766
91000535,Riau,2018-12,504
91000535,Riau,2019-01,616
91000535,Riau,2019-02,455
91000535,Riau,2019-03,188
91000535,Riau,2019-04,270
91000535,Riau,2019-05,176
91000535,Riau,2019-06,725
91000535,Riau,2019-07,949
91000535,Riau,2019-08,465
91000535,Riau,2019-09,929
91000535,Riau,2019-10,245
91000535,Riau,2019-11,177
91000535,Riau,2019-12,507
91000535,Riau,2020-01,784
91000535,Riau,2020-02,358
91000535,Riau,2020-03,595
91000535,Riau,2020-04,470
91000535,Riau,2020-05,542
91000535,Riau,2020-06,857
91000535,Riau,2020-07,542
91000535,Riau,2020-08,389
91000535,Riau,2020-09,666
91000535,Riau,2020-10,634
91000535,Riau,2020-11,977
91000535,Riau,2020-12,254
91000535,Riau,2021-01,637
91000535,Riau,2021-02,767
91000535,Riau,2021-03,470
91000535,Riau,2021-04,760
91000535,Riau,2021-05,885
91000535,Riau,2021-06,928
91000535,Riau,2021-07,161
91000535,Riau,2021-08,975
91000535,Riau,2021-09,680
91000535,Riau,2021-10,291
91000535,Riau,2021-11,279
91000535,Riau,2021-12,780
91000535,Riau,2022-01,971
91000535,Riau,2022-02,827
91000535,Riau,2022-03,870
91000535,Riau,2022-04,873
91000535,Riau,2022-05,677
91000535,Riau,2022-06,744
91000535,Riau,2022-07,602
91000535,Riau,2022-08,831
91000535,Riau,2022-09,346
91000535,Riau,2022-10,613
91000535,Riau,2022-11,100
91000535,Riau,2022-12,115
91000535,Riau,2023-01,510
91000535,Riau,2023-02,272
91000535,Riau,2023-03,206
91000535,Riau,2023-04,831
91000535,Riau,2023-05,347
91000535,Riau,2023-06,831
91000535,Riau,2023-07,144
91000535,Riau,2023-08,678
91000535,Riau,2023-09,596
91000535,Riau,2023-10,296
91000535,Riau,2023-11,808
91000535,Riau,2023-12,914
91000535,Riau,2024-01,323
91000535,Riau,2024-02,307
91000535,Riau,2024-03,642
91000535,Riau,2024-04,510
91000535,Riau,2024-05,262
91000535,Riau,2024-06,884
91000535,Riau,2024-07,636
91000535,Riau,2024-08,553
91000535,Riau,2024-09,911
91000535,Riau,2024-10,910
91000535,Riau,2024-11,768
91000535,Riau,2024-12,498
91000535,Riau,2025-01,944
91000535,Riau,2025-02,681
91000535,Riau,2025-03,920
91000535,Riau,2025-04,246
91000535,Riau,2025-05,550
91000535,Jambi,2015-01,719
91000535,Jambi,2015-02,430
91000535,Jambi,2015-03,683
91000535,Jambi,2015-04,899
91000535,Jambi,2015-05,220
91000535,Jambi,2015-06,794
91000535,Jambi,2015-07,268
91000535,Jambi,2015-08,671
91000535,Jambi,2015-09,244
91000535,Jambi,2015-10,285
91000535,Jambi,2015-11,293
91000535,Jambi,2015-12,406
91000535,Jambi,2016-01,574
91000535,Jambi,2016-02,126
91000535,Jambi,2016-03,446
91000535,Jambi,2016-04,441
91000535,Jambi,2016-05,346
91000535,Jambi,2016-06,768
91000535,Jambi,2016-07,698
91000535,Jambi,2016-08,941
91000535,Jambi,2016-09,626
91000535,Jambi,2016-10,322
91000535,Jambi,2016-11,873
91000535,Jambi,2016-12,309
91000535,Jambi,2017-01,495
91000535,Jambi,2017-02,645
91000535,Jambi,2017-03,417
91000535,Jambi,2017-04,355
91000535,Jambi,2017-05,624
91000535,Jambi,2017-06,345
91000535,Jambi,2017-07,493
91000535,Jambi,2017-08,785
91000535,Jambi,2017-09,810
91000535,Jambi,2017-10,488
91000535,Jambi,2017-11,930
91000535,Jambi,2017-12,591
91000535,Jambi,2018-01,660
91000535,Jambi,2018-02,714
91000535,Jambi,2018-03,976
91000535,Jambi,2018-04,531
91000535,Jambi,2018-05,354
91000535,Jambi,2018-06,548
91000535,Jambi,2018-07,444
91000535,Jambi,2018-08,889
91000535,Jambi,2018-09,342
91000535,Jambi,2018-10,260
91000535,Jambi,2018-11,637
91000535,Jambi,2018-12,223
91000535,Jambi,2019-01,791
91000535,Jambi,2019-02,140
91000535,Jambi,2019-03,930
91000535,Jambi,2019-04,915
91000535,Jambi,2019-05,345
91000535,Jambi,2019-06,518
91000535,Jambi,2019-07,497
91000535,Jambi,2019-08,989
91000535,Jambi,2019-09,874
91000535,Jambi,2019-10,898
91000535,Jambi,2019-11,169
91000535,Jambi,2019-12,313
91000535,Jambi,2020-01,408
91000535,Jambi,2020-02,855
91000535,Jambi,2020-03,790
91000535,Jambi,2020-04,523
91000535,Jambi,2020-05,513
91000535,Jambi,2020-06,454
91000535,Jambi,2020-07,658
91000535,Jambi,2020-08,702
91000535,Jambi,2020-09,125
91000535,Jambi,2020-10,473
91000535,Jambi,2020-11,617
91000535,Jambi,2020-12,419
91000535,Jambi,2021-01,351
91000535,Jambi,2021-02,963
91000535,Jambi,2021-03,836
91000535,Jambi,2021-04,474
91000535,Jambi,2021-05,183
91000535,Jambi,2021-06,304
91000535,Jambi,2021-07,363
91000535,Jambi,2021-08,327
91000535,Jambi,2021-09,814
91000535,Jambi,2021-10,577
91000535,Jambi,2021-11,347
91000535,Jambi,2021-12,139
91000535,Jambi,2022-01,741
91000535,Jambi,2022-02,781
91000535,Jambi,2022-03,461
91000535,Jambi,2022-04,682
91000535,Jambi,2022-05,515
91000535,Jambi,2022-06,422
91000535,Jambi,2022-07,910
91000535,Jambi,2022-08,239
91000535,Jambi,2022-09,941
91000535,Jambi,2022-10,628
91000535,Jambi,2022-11,678
91000535,Jambi,2022-12,418
91000535,Jambi,2023-01,193
91000535,Jambi,2023-02,768
91000535,Jambi,2023-03,303
91000535,Jambi,2023-04,234
91000535,Jambi,2023-05,571
91000535,Jambi,2023-06,514
91000535,Jambi,2023-07,454
91000535,Jambi,2023-08,840
91000535,Jambi,2023-09,622
91000535,Jambi,2023-10,919
91000535,Jambi,2023-11,102
91000535,Jambi,2023-12,781
91000535,Jambi,2024-01,954
91000535,Jambi,2024-02,908
91000535,Jambi,2024-03,159
91000535,Jambi,2024-04,491
91000535,Jambi,2024-05,703
91000535,Jambi,2024-06,339
91000535,Jambi,2024-07,156
91000535,Jambi,2024-08,279
91000535,Jambi,2024-09,694
91000535,Jambi,2024-10,720
91000535,Jambi,2024-11,717
91000535,Jambi,2024-12,803
91000535,Jambi,2025-01,191
91000535,Jambi,2025-02,338
91000535,Jambi,2025-03,890
91000535,Jambi,2025-04,664
91000535,Jambi,2025-05,434
91000535,Sumatera Selatan,2015-01,173
91000535,Sumatera Selatan,2015-02,562
91000535,Sumatera Selatan,2015-03,476
91000535,Sumatera Selatan,2015-04,130
91000535,Sumatera Selatan,2015-05,213
91000535,Sumatera Selatan,2015-06,500
91000535,Sumatera Selatan,2015-07,157
91000535,Sumatera Selatan,2015-08,510
91000535,Sumatera Selatan,2015-09,139
91000535,Sumatera Selatan,2015-10,536
91000535,Sumatera Selatan,2015-11,126
91000535,Sumatera Selatan,2015-12,939
91000535,Sumatera Selatan,2016-01,532
91000535,Sumatera Selatan,2016-02,976
91000535,Sumatera Selatan,2016-03,538
91000535,Sumatera Selatan,2016-04,162
91000535,Sumatera Selatan,2016-05,291
91000535,Sumatera Selatan,2016-06,416
91000535,Sumatera Selatan,2016-07,968
91000535,Sumatera Selatan,2016-08,693
91000535,Sumatera Selatan,2016-09,472
91000535,Sumatera Selatan,2016-10,381
91000535,Sumatera Selatan,2016-11,184
91000535,Sumatera Selatan,2016-12,755
91000535,Sumatera Selatan,2017-01,909
91000535,Sumatera Selatan,2017-02,738
91000535,Sumatera Selatan,2017-03,936
91000535,Sumatera Selatan,2017-04,151
91000535,Sumatera Selatan,2017-05,490
91000535,Sumatera Selatan,2017-06,729
91000535,Sumatera Selatan,2017-07,738
91000535,Sumatera Selatan,2017-08,557
91000535,Sumatera Selatan,2017-09,298
91000535,Sumatera Selatan,2017-10,631
91000535,Sumatera Selatan,2017-11,851
91000535,Sumatera Selatan,2017-12,453
91000535,Sumatera Selatan,2018-01,626
91000535,Sumatera Selatan,2018-02,160
91000535,Sumatera Selatan,2018-03,515
91000535,Sumatera Selatan,2018-04,429
91000535,Sumatera Selatan,2018-05,909
91000535,Sumatera Selatan,2018-06,378
91000535,Sumatera Selatan,2018-07,294
91000535,Sumatera Selatan,2018-08,253
91000535,Sumatera Selatan,2018-09,109
91000535,Sumatera Selatan,2018-10,378
91000535,Sumatera Selatan,2018-11,637
91000535,Sumatera Selatan,2018-12,879
91000535,Sumatera Selatan,2019-01,249
91000535,Sumatera Selatan,2019-02,239
91000535,Sumatera Selatan,2019-03,725
91000535,Sumatera Selatan,2019-04,590
91000535,Sumatera Selatan,2019-05,514
91000535,Sumatera Selatan,2019-06,207
91000535,Sumatera Selatan,2019-07,811
91000535,Sumatera Selatan,2019-08,355
91000535,Sumatera Selatan,2019-09,520
91000535,Sumatera Selatan,2019-10,856
91000535,Sumatera Selatan,2019-11,855
91000535,Sumatera Selatan,2019-12,188
91000535,Sumatera Selatan,2020-01,527
91000535,Sumatera Selatan,2020-02,599
91000535,Sumatera Selatan,2020-03,219
91000535,Sumatera Selatan,2020-04,656
91000535,Sumatera Selatan,2020-05,753
91000535,Sumatera Selatan,2020-06,922
91000535,Sumatera Selatan,2020-07,979
91000535,Sumatera Selatan,2020-08,749
91000535,Sumatera Selatan,2020-09,333
91000535,Sumatera Selatan,2020-10,557
91000535,Sumatera Selatan,2020-11,916
91000535,Sumatera Selatan,2020-12,122
91000535,Sumatera Selatan,2021-01,349
91000535,Sumatera Selatan,2021-02,966
91000535,Sumatera Selatan,2021-03,785
91000535,Sumatera Selatan,2021-04,444
91000535,Sumatera Selatan,2021-05,885
91000535,Sumatera Selatan,2021-06,991
91000535,Sumatera Selatan,2021-07,565
91000535,Sumatera Selatan,2021-08,916
91000535,Sumatera Selatan,2021-09,648
91000535,Sumatera Selatan,2021-10,883
91000535,Sumatera Selatan,2021-11,898
91000535,Sumatera Selatan,2021-12,153
91000535,Sumatera Selatan,2022-01,855
91000535,Sumatera Selatan,2022-02,927
91000535,Sumatera Selatan,2022-03,491
91000535,Sumatera Selatan,2022-04,511
91000535,Sumatera Selatan,2022-05,482
91000535,Sumatera Selatan,2022-06,402
91000535,Sumatera Selatan,2022-07,232
91000535,Sumatera Selatan,2022-08,486
91000535,Sumatera Selatan,2022-09,659
91000535,Sumatera Selatan,2022-10,234
91000535,Sumatera Selatan,2022-11,597
91000535,Sumatera Selatan,2022-12,533
91000535,Sumatera Selatan,2023-01,843
91000535,Sumatera Selatan,2023-02,462
91000535,Sumatera Selatan,2023-03,830
91000535,Sumatera Selatan,2023-04,358
91000535,Sumatera Selatan,2023-05,438
91000535,Sumatera Selatan,2023-06,519
91000535,Sumatera Selatan,2023-07,345
91000535,Sumatera Selatan,2023-08,413
91000535,Sumatera Selatan,2023-09,430
91000535,Sumatera Selatan,2023-10,398
91000535,Sumatera Selatan,2023-11,761
91000535,Sumatera Selatan,2023-12,965
91000535,Sumatera Selatan,2024-01,631
91000535,Sumatera Selatan,2024-02,741
91000535,Sumatera Selatan,2024-03,680
91000535,Sumatera Selatan,2024-04,104
91000535,Sumatera Selatan,2024-05,685
91000535,Sumatera Selatan,2024-06,297
91000535,Sumatera Selatan,2024-07,162
91000535,Sumatera Selatan,2024-08,723
91000535,Sumatera Selatan,2024-09,423
91000535,Sumatera Selatan,2024-10,126
91000535,Sumatera Selatan,2024-11,222
91000535,Sumatera Selatan,2024-12,963
91000535,Sumatera Selatan,2025-01,682
91000535,Sumatera Selatan,2025-02,925
91000535,Sumatera Selatan,2025-03,485
91000535,Sumatera Selatan,2025-04,649
91000535,Sumatera Selatan,2025-05,142
91000535,Bengkulu,2015-01,921
91000535,Bengkulu,2015-02,285
91000535,Bengkulu,2015-03,267
91000535,Bengkulu,2015-04,525
91000535,Bengkulu,2015-05,596
91000535,Bengkulu,2015-06,360
91000535,Bengkulu,2015-07,240
91000535,Bengkulu,2015-08,274
91000535,Bengkulu,2015-09,429
91000535,Bengkulu,2015-10,900
91000535,Bengkulu,2015-11,251
91000535,Bengkulu,2015-12,579
91000535,Bengkulu,2016-01,627
91000535,Bengkulu,2016-02,868
91000535,Bengkulu,2016-03,203
91000535,Bengkulu,2016-04,968
91000535,Bengkulu,2016-05,985
91000535,Bengkulu,2016-06,885
91000535,Bengkulu,2016-07,477
91000535,Bengkulu,2016-08,727
91000535,Bengkulu,2016-09,621
91000535,Bengkulu,2016-10,196
91000535,Bengkulu,2016-11,515
91000535,Bengkulu,2016-12,127
91000535,Bengkulu,2017-01,413
91000535,Bengkulu,2017-02,572
91000535,Bengkulu,2017-03,215
91000535,Bengkulu,2017-04,999
91000535,Bengkulu,2017-05,303
91000535,Bengkulu,2017-06,448
91000535,Bengkulu,2017-07,266
91000535,Bengkulu,2017-08,361
91000535,Bengkulu,2017-09,200
91000535,Bengkulu,2017-10,158
91000535,Bengkulu,2017-11,224
91000535,Bengkulu,2017-12,866
91000535,Bengkulu,2018-01,523
91000535,Bengkulu,2018-02,224
91000535,Bengkulu,2018-03,399
91000535,Bengkulu,2018-04,154
91000535,Bengkulu,2018-05,687
91000535,Bengkulu,2018-06,523
91000535,Bengkulu,2018-07,363
91000535,Bengkulu,2018-08,730
91000535,Bengkulu,2018-09,756
91000535,Bengkulu,2018-10,517
91000535,Bengkulu,2018-11,734
91000535,Bengkulu,2018-12,241
91000535,Bengkulu,2019-01,648
91000535,Bengkulu,2019-02,108
91000535,Bengkulu,2019-03,286
91000535,Bengkulu,2019-04,924
91000535,Bengkulu,2019-05,236
91000535,Bengkulu,2019-06,466
91000535,Bengkulu,2019-07,478
91000535,Bengkulu,2019-08,786
91000535,Bengkulu,2019-09,471
91000535,Bengkulu,2019-10,511
91000535,Bengkulu,2019-11,667
91000535,Bengkulu,2019-12,175
91000535,Bengkulu,2020-01,397
91000535,Bengkulu,2020-02,631
91000535,Bengkulu,2020-03,908
91000535,Bengkulu,2020-04,913
91000535,Bengkulu,2020-05,275
91000535,Bengkulu,2020-06,205
91000535,Bengkulu,2020-07,207
91000535,Bengkulu,2020-08,305
91000535,Bengkulu,2020-09,681
91000535,Bengkulu,2020-10,184
91000535,Bengkulu,2020-11,716
91000535,Bengkulu,2020-12,765
91000535,Bengkulu,2021-01,798
91000535,Bengkulu,2021-02,852
91000535,Bengkulu,2021-03,149
91000535,Bengkulu,2021-04,810
91000535,Bengkulu,2021-05,221
91000535,Bengkulu,2021-06,432
91000535,Bengkulu,2021-07,430
91000535,Bengkulu,2021-08,856
91000535,Bengkulu,2021-09,723
91000535,Bengkulu,2021-10,757
91000535,Bengkulu,2021-11,732
91000535,Bengkulu,2021-12,622
91000535,Bengkulu,2022-01,859
91000535,Bengkulu,2022-02,777
91000535,Bengkulu,2022-03,545
91000535,Bengkulu,2022-04,921
91000535,Bengkulu,2022-05,365
91000535,Bengkulu,2022-06,220
91000535,Bengkulu,2022-07,722
91000535,Bengkulu,2022-08,241
91000535,Bengkulu,2022-09,760
91000535,Bengkulu,2022-10,437
91000535,Bengkulu,2022-11,701
91000535,Bengkulu,2022-12,708
91000535,Bengkulu,2023-01,505
91000535,Bengkulu,2023-02,220
91000535,Bengkulu,2023-03,477
91000535,Bengkulu,2023-04,893
91000535,Bengkulu,2023-05,437
91000535,Bengkulu,2023-06,563
91000535,Bengkulu,2023-07,555
91000535,Bengkulu,2023-08,393
91000535,Bengkulu,2023-09,369
91000535,Bengkulu,2023-10,302
91000535,Bengkulu,2023-11,373
91000535,Bengkulu,2023-12,683
91000535,Bengkulu,2024-01,408
91000535,Bengkulu,2024-02,516
91000535,Bengkulu,2024-03,163
91000535,Bengkulu,2024-04,435
91000535,Bengkulu,2024-05,182
91000535,Bengkulu,2024-06,931
91000535,Bengkulu,2024-07,295
91000535,Bengkulu,2024-08,870
91000535,Bengkulu,2024-09,767
91000535,Bengkulu,2024-10,547
91000535,Bengkulu,2024-11,819
91000535,Bengkulu,2024-12,405
91000535,Bengkulu,2025-01,995
91000535,Bengkulu,2025-02,441
91000535,Bengkulu,2025-03,208
91000535,Bengkulu,2025-04,598
91000535,Bengkulu,2025-05,829
91000535,Lampung,2015-01,798
91000535,Lampung,2015-02,241
91000535,Lampung,2015-03,984
91000535,Lampung,2015-04,891
91000535,Lampung,2015-05,763
91000535,Lampung,2015-06,290
91000535,Lampung,2015-07,527
91000535,Lampung,2015-08,713
91000535,Lampung,2015-09,683
91000535,Lampung,2015-10,599
91000535,Lampung,2015-11,952
91000535,Lampung,2015-12,276
91000535,Lampung,2016-01,431
91000535,Lampung,2016-02,379
91000535,Lampung,2016-03,518
91000535,Lampung,2016-04,842
91000535,Lampung,2016-05,338
91000535,Lampung,2016-06,113
91000535,Lampung,2016-07,554
91000535,Lampung,2016-08,886
91000535,Lampung,2016-09,260
91000535,Lampung,2016-10,273
91000535,Lampung,2016-11,975
91000535,Lampung,2016-12,987
